?wdx_Source	?sourceName	?intxnLabel	?intxnType	?wdx_Target	?targetName
<http://www.wikidata.org/entity/Q10406506>	"Lecanora impudens"^^<http://www.w3.org/2001/XMLSchema#string>	"epiphyteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0008501>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406510>	"Arthonia muscigena"^^<http://www.w3.org/2001/XMLSchema#string>	"epiphyteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0008501>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406510>	"Arthonia muscigena"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406511>	"Caloplaca chrysophthalma"^^<http://www.w3.org/2001/XMLSchema#string>	"epiphyteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0008501>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406514>	"Candelariella reflexa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406536>	"Hypoxylon vogesiacum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406557>	"Gyalecta ulmi"^^<http://www.w3.org/2001/XMLSchema#string>	"epiphyteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0008501>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406564>	"Caloplaca luteoalba"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10406854>	"Alternaria arborescens"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10407179>	"Alysidiella parasitica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10407998>	"Ambrosiella ferruginea"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10408400>	"Amniculicola lignicola"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10408401>	"Amniculicola parva"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104084166>	"Alternaria tenuis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q4529688>	"Eucalyptus stellulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10409104>	"Amphisphaeria multipunctata"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10409142>	"Amphorophora"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q2409200>	"Widdringtonia schwarzii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10409142>	"Amphorophora"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q763431>	"Eucalyptus cinerea"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104095719>	"Pestalotiopsis photiniae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15952150>	"Podocarpus macrophyllus var. maki"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104095721>	"Albatrellus caeruleoporus"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104095844>	"Strobilurus ohshimae"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104095844>	"Strobilurus ohshimae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104095936>	"Chloridium virescens"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096183>	"Lasiodiplodia pseudotheobromae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096183>	"Lasiodiplodia pseudotheobromae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096288>	"Penicillium frequentans"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q4529688>	"Eucalyptus stellulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096365>	"Amyloporia sinuosa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096379>	"Cryphonectria gyrosa"^^<http://www.w3.org/2001/XMLSchema#string>	"adjacentTo"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002220>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096379>	"Cryphonectria gyrosa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096379>	"Cryphonectria gyrosa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096391>	"Fusarium avenaceum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096391>	"Fusarium avenaceum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096391>	"Fusarium avenaceum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096391>	"Fusarium avenaceum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q917187>	"Chamaecyparis obtusa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096391>	"Gibberella avenacea"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q104096436>	"Polyporus badius"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10411834>	"Anguillospora crassa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10411835>	"Anguillospora filiformis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412129>	"Anisomeridium ranunculosporum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412130>	"Anisomeridium robustum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412135>	"Anisomeridium viridescens"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412188>	"Dacryobolus karstenii"^^<http://www.w3.org/2001/XMLSchema#string>	"adjacentTo"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002220>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412188>	"Dacryobolus karstenii"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412516>	"Annulohypoxylon bovei"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q3011274>	"Eucalyptus microcorys"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412529>	"Annulohypoxylon moriforme"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412539>	"Annulohypoxylon stygium"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412592>	"Anoeconeossa assimilis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q2070107>	"Eucalyptus rubida"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412592>	"Anoeconeossa assimilis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412593>	"Anoeconeossa communis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405517>	"Eucalyptus amygdalina"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412593>	"Anoeconeossa communis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405669>	"Eucalyptus pilularis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412593>	"Anoeconeossa communis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q602226>	"Eucalyptus obliqua"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412594>	"Anoeconeossa bullata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15397166>	"Eucalyptus campaspe"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412595>	"Anoeconeossa fuscipennis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412595>	"Anoeconeossa fuscipennis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q2484889>	"Eucalyptus botryoides"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412595>	"Anoeconeossa fuscipennis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412596>	"Anoeconeossa copidiformis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405517>	"Eucalyptus amygdalina"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412596>	"Anoeconeossa copidiformis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405669>	"Eucalyptus pilularis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412596>	"Anoeconeossa copidiformis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q602226>	"Eucalyptus obliqua"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412600>	"Anoeconeossa nigripennis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q2165298>	"Eucalyptus pauciflora"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412600>	"Anoeconeossa nigripennis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q4529688>	"Eucalyptus stellulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412602>	"Anoeconeossa pectinata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q3335799>	"Eucalyptus paniculata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412607>	"Anoeconeossa vespertina"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q140557>	"Eucalyptus marginata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412607>	"Anoeconeossa vespertina"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q2156438>	"Eucalyptus jacksonii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10412607>	"Anoeconeossa vespertina"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405572>	"Eucalyptus cornuta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10413102>	"Antennaria scoriadea"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1002397>	"Laurelia sempervirens"^^<http://www.w3.org/2001/XMLSchema#string>
